LogCatcher;2019-02-01 20:08:12;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_2;Started Eduphoria_ConvertEduphoriaToCSV;0
LogCatcher;2019-02-01 20:08:15;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlConnection_1;com.mysql.jdbc.exceptions.jdbc4.CommunicationsException:Communications link failure

The last packet successfully received from the server was 1,789 milliseconds ago.  The last packet sent successfully to the server was 1,772 milliseconds ago.;1
LogCatcher;2019-02-01 20:08:15;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_1;Begin CSV build;0
LogCatcher;2019-02-01 20:08:15;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlInput_1;java.lang.NullPointerException:null;1
LogCatcher;2019-02-01 20:08:15;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_4;this is a warning;42
LogCatcher;2019-02-01 20:08:15;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;Java Exception;tRunJob_18;java.lang.RuntimeException:Child job running failed;1
LogCatcher;2019-02-01 20:08:15;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_2;Controller completed - calling Eduphoria subjob;0
LogCatcher;2019-02-01 20:09:22;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_1;Controller started - calling Eduphoria subjob;0
LogCatcher;2019-02-01 20:09:23;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_2;Started Eduphoria_ConvertEduphoriaToCSV;0
LogCatcher;2019-02-01 20:09:25;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlConnection_1;com.mysql.jdbc.exceptions.jdbc4.CommunicationsException:Communications link failure

The last packet successfully received from the server was 2,276 milliseconds ago.  The last packet sent successfully to the server was 2,261 milliseconds ago.;1
LogCatcher;2019-02-01 20:09:25;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_1;Begin CSV build;0
LogCatcher;2019-02-01 20:09:25;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlInput_1;java.lang.NullPointerException:null;1
LogCatcher;2019-02-01 20:09:25;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_4;this is a warning;42
LogCatcher;2019-02-01 20:09:25;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;Java Exception;tRunJob_18;java.lang.RuntimeException:Child job running failed;1
LogCatcher;2019-02-01 20:09:26;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_2;Controller completed - calling Eduphoria subjob;0
LogCatcher;2019-02-01 20:19:19;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_1;Controller started - calling Eduphoria subjob;0
LogCatcher;2019-02-01 20:19:19;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_2;Started Eduphoria_ConvertEduphoriaToCSV;0
LogCatcher;2019-02-01 20:19:23;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_1;Begin CSV build;0
LogCatcher;2019-02-01 20:20:42;TEDSAI_GUI_EDUPHORIA;Eduphoria_StudentAssessmentXML;Default;tWarn;tWarn_3;Started Eduphoria_StudentAssessmentXML;0
LogCatcher;2019-02-01 20:24:51;TEDSAI_GUI_EDUPHORIA;Eduphoria_StudentAssessmentXML;Default;Java Exception;tFileCopy_1;java.lang.RuntimeException:The source File "C:/Users/espositot/projects/TEDS-Assessment-Importer/electron/TEDSAI_GUI/TEDSAI/Output/StudentAssessment.xml" does not exist or is not a file.;1
LogCatcher;2019-02-01 20:24:51;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tRunJob_3;java.lang.RuntimeException:Child job running failed;1
LogCatcher;2019-02-01 20:24:51;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_4;this is a warning;42
LogCatcher;2019-02-01 20:24:51;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;Java Exception;tRunJob_18;java.lang.RuntimeException:Child job running failed;1
LogCatcher;2019-02-01 20:24:51;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_2;Controller completed - calling Eduphoria subjob;0
LogCatcher;2019-02-01 20:27:43;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_1;Controller started - calling Eduphoria subjob;0
LogCatcher;2019-02-01 20:27:43;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_2;Started Eduphoria_ConvertEduphoriaToCSV;0
LogCatcher;2019-02-01 20:27:46;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_1;Begin CSV build;0
LogCatcher;2019-02-01 20:29:04;TEDSAI_GUI_EDUPHORIA;Eduphoria_StudentAssessmentXML;Default;tWarn;tWarn_3;Started Eduphoria_StudentAssessmentXML;0
LogCatcher;2019-02-01 20:33:31;TEDSAI_GUI_EDUPHORIA;Eduphoria_StudentAssessmentXML;Default;Java Exception;tFileCopy_1;java.lang.RuntimeException:The source File "C:/Users/espositot/projects/TEDS-Assessment-Importer/electron/TEDSAI_GUI/TEDSAI/Output/StudentAssessment.xml" does not exist or is not a file.;1
LogCatcher;2019-02-01 20:33:31;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tRunJob_3;java.lang.RuntimeException:Child job running failed;1
LogCatcher;2019-02-01 20:33:31;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_4;this is a warning;42
LogCatcher;2019-02-01 20:33:31;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;Java Exception;tRunJob_18;java.lang.RuntimeException:Child job running failed;1
LogCatcher;2019-02-01 20:33:31;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_2;Controller completed - calling Eduphoria subjob;0
LogCatcher;2019-02-02 15:29:56;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_1;Controller started - calling Eduphoria subjob;0
LogCatcher;2019-02-02 15:29:56;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_2;Started Eduphoria_ConvertEduphoriaToCSV;0
LogCatcher;2019-02-02 15:29:59;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_1;Begin CSV build;0
LogCatcher;2019-02-02 15:31:14;TEDSAI_GUI_EDUPHORIA;Eduphoria_StudentAssessmentXML;Default;tWarn;tWarn_3;Started Eduphoria_StudentAssessmentXML;0
LogCatcher;2019-02-02 15:34:47;TEDSAI_GUI_EDUPHORIA;Eduphoria_StudentAssessmentXML;Default;tWarn;tWarn_2;Ended Eduphoria_StudentAssessmentXML;0
LogCatcher;2019-02-02 15:34:48;TEDSAI_GUI_EDUPHORIA;Eduphoria_AssessmentMetaXML;Default;tWarn;tWarn_7;Started Eduphoria_AssessmentMetaXML;0
LogCatcher;2019-02-02 15:34:48;TEDSAI_GUI_EDUPHORIA;Eduphoria_AssessmentMetaXML;Default;tWarn;tWarn_1;Do Objectives Complex Type?;0
LogCatcher;2019-02-02 15:34:48;TEDSAI_GUI_EDUPHORIA;Eduphoria_AssessmentMetaXML;Default;tWarn;tWarn_3;Do Objectives Learning Type?;0
LogCatcher;2019-02-02 15:34:48;TEDSAI_GUI_EDUPHORIA;Eduphoria_AssessmentMetaXML;Default;tWarn;tWarn_6;Do Learning Objective?;0
LogCatcher;2019-02-02 15:34:48;TEDSAI_GUI_EDUPHORIA;Eduphoria_AssessmentMetaXML;Default;tWarn;tWarn_4;Do Learning Standard?;0
LogCatcher;2019-02-02 15:34:48;TEDSAI_GUI_EDUPHORIA;Eduphoria_AssessmentMetaXML;Default;tWarn;tWarn_2;Ended Eduphoria_AssessmentMetaXML;0
